Survived,Pclass,Age,SibSp,Parch,Fare,Embarked,female,male
1,3,18.0,0,0,22.38,3,0,1
1,1,50.0,3,2,29.21,3,1,0
1,1,62.0,0,0,30.94,2,0,1
1,1,44.0,0,0,81.87,3,0,1
1,1,46.0,0,0,28.76,2,1,0
1,1,58.0,0,0,30.62,3,1,0
1,1,59.0,0,0,26.27,1,1,0
1,2,12.0,0,1,13.8,2,1,0
1,2,46.0,0,1,31.48,2,1,0
1,2,19.0,4,0,10.37,3,1,0
1,2,46.0,0,0,9.04,3,1,0
1,1,23.0,1,0,63.58,2,1,0
1,2,48.0,1,0,11.28,3,0,1
1,1,42.0,1,1,32.92,3,1,0
1,2,8.0,1,2,37.05,2,1,0
1,2,50.0,3,1,36.35,2,1,0
1,3,61.0,0,0,9.46,3,1,0
1,2,30.0,0,1,28.72,3,1,0
1,1,50.0,0,0,63.58,3,1,0
1,1,47.0,1,2,30.09,3,1,0
1,3,53.0,0,1,31.82,2,1,0
1,1,62.0,0,1,31.17,1,0,1
1,2,15.0,0,1,34.05,2,1,0
1,1,22.0,0,0,29.51,2,1,0
1,2,6.0,0,0,8.29,3,1,0
1,1,35.0,0,0,31.52,2,1,0
1,2,31.0,0,1,22.65,2,1,0
1,2,54.0,0,0,26.6,3,1,0
1,2,49.0,1,1,26.3,3,0,1
1,1,61.0,0,0,63.58,2,1,0
1,1,62.0,0,0,84.89,3,0,1
1,1,39.0,0,0,72.26,2,1,0
1,2,64.0,0,1,29.59,3,1,0
1,1,29.0,0,0,24.46,2,1,0
1,2,25.0,0,0,22.71,3,1,0
1,2,70.0,0,0,24.99,1,1,0
1,1,51.0,0,0,34.96,2,1,0
1,1,48.0,0,0,63.58,3,1,0
1,1,30.0,0,0,62.86,2,1,0
1,1,54.0,1,0,63.58,3,0,1
1,1,47.0,1,2,79.12,2,1,0
1,1,46.0,0,0,15.07,3,1,0
1,3,4.0,1,1,13.66,3,1,0
1,1,36.0,0,2,33.36,3,1,0
1,2,53.0,0,0,15.61,2,1,0
1,1,62.0,0,1,108.88,2,1,0
1,2,11.0,4,2,11.16,3,1,0
1,1,67.0,0,3,63.58,1,1,0
1,1,62.0,0,0,63.58,2,1,0
1,3,71.0,0,0,30.81,3,1,0
1,2,24.0,0,0,22.65,3,0,1
1,3,26.0,0,0,7.4,2,0,1
1,3,28.0,0,0,8.49,3,0,1
1,3,5.0,1,1,28.73,2,0,1
1,1,68.0,0,0,33.56,1,1,0
1,1,50.0,0,0,27.84,3,1,0
1,1,29.0,0,0,31.09,3,1,0
1,1,51.0,1,0,63.58,3,0,1
1,1,56.0,0,0,73.04,2,0,1
1,1,49.0,1,0,31.69,3,1,0
1,2,32.0,1,1,22.65,2,1,0
1,2,38.0,0,1,21.29,3,1,0
1,1,40.0,0,0,35.32,3,1,0
1,1,56.0,0,0,10.25,2,1,0
1,2,26.0,0,1,34.92,3,1,0
1,2,59.0,1,0,23.13,3,1,0
1,1,65.0,1,2,92.17,3,1,0
1,2,24.0,1,1,28.02,3,0,1
1,3,72.0,0,1,31.37,3,1,0
1,3,51.0,1,0,29.28,2,0,1
1,1,21.0,0,0,111.86,2,1,0
1,3,22.0,0,0,7.56,2,1,0
1,3,7.5,1,1,10.94,3,1,0
1,1,54.0,0,0,63.58,2,1,0
1,2,54.0,1,1,31.98,2,1,0
1,1,59.0,0,0,63.58,3,1,0
1,1,56.0,0,0,79.26,1,1,0
1,3,0.58,1,2,31.81,3,1,0
1,3,53.0,0,0,12.94,3,0,1
1,1,63.0,0,2,63.58,1,1,0
1,2,54.0,0,0,11.22,2,1,0
1,3,29.0,0,0,8.12,3,1,0
1,3,27.0,0,0,9.38,3,1,0
1,2,26.0,0,0,12.13,2,0,1
1,3,27.0,0,0,16.77,1,1,0
1,3,0.25,1,1,33.1,2,1,0
1,1,47.0,0,0,63.58,3,1,0
1,1,58.0,0,0,30.74,2,1,0
1,1,51.0,0,2,63.58,2,1,0
1,1,55.0,1,0,34.78,1,1,0
1,2,13.0,2,1,30.82,3,1,0
1,3,60.0,0,0,13.33,3,1,0
1,2,16.0,0,0,31.66,2,1,0
1,1,31.0,0,0,12.91,2,0,1
1,1,55.0,0,1,63.58,2,0,1
1,1,21.0,0,0,63.58,2,1,0
1,1,18.0,0,0,63.58,2,1,0
1,1,30.0,0,0,78.71,2,1,0
1,3,46.0,0,1,23.84,3,1,0
1,2,19.0,0,0,8.57,3,0,1
1,2,3.0,1,2,32.98,3,1,0
1,1,23.0,0,0,79.67,2,1,0
1,3,26.0,0,0,23.31,3,0,1
1,3,22.0,0,0,9.78,3,1,0
1,2,7.0,0,1,32.28,3,1,0
1,3,19.0,0,0,5.5,3,1,0
1,2,52.0,0,0,23.41,2,0,1
1,1,64.0,1,1,63.58,3,1,0
1,1,66.0,0,0,31.54,2,1,0
1,1,56.0,0,0,31.79,2,0,1
1,2,23.0,0,0,13.58,3,1,0
1,1,44.0,0,0,7.37,3,1,0
1,1,47.0,0,0,63.58,3,1,0
1,1,51.0,0,0,66.56,2,1,0
1,1,44.0,0,0,63.58,2,0,1
1,3,56.0,0,0,31.33,2,1,0
1,1,57.0,0,0,86.99,2,1,0
1,1,65.0,0,0,89.96,1,1,0
1,1,43.0,0,0,25.49,1,0,1
1,1,41.0,1,0,63.58,2,0,1
1,2,12.0,0,1,12.65,2,1,0
1,2,36.0,0,0,22.65,3,0,1
1,1,47.0,0,0,106.68,1,1,0
1,2,50.0,0,1,31.69,3,0,1
1,2,43.0,0,0,32.33,2,1,0
1,1,47.0,0,0,83.69,2,1,0
1,1,44.0,0,1,31.67,2,0,1
1,1,33.0,1,0,75.43,3,0,1
1,3,29.0,0,0,9.81,3,0,1
1,3,42.0,0,0,5.88,3,0,1
1,2,3.0,1,1,25.91,3,1,0
1,1,49.0,0,0,113.21,2,1,0
1,2,30.0,0,0,8.51,3,0,1
1,1,39.0,0,1,25.62,2,1,0
1,2,53.0,1,0,22.65,3,1,0
1,3,26.0,0,0,24.28,3,1,0
1,2,5.0,0,0,8.81,1,1,0
1,3,26.0,0,0,9.69,2,1,0
1,2,12.0,0,2,10.74,3,1,0
1,1,75.0,0,0,63.58,1,1,0
1,1,59.0,0,0,63.58,2,1,0
1,1,58.0,0,0,30.04,2,0,1
1,2,31.0,0,0,13.13,1,1,0
1,2,65.0,2,0,12.75,3,1,0
1,2,51.0,0,0,8.39,3,1,0
1,2,59.0,0,0,29.16,3,1,0
1,1,29.0,0,2,32.19,2,0,1
1,2,62.0,0,1,11.95,3,1,0
1,2,57.0,0,0,22.03,3,1,0
1,3,27.0,0,0,6.37,3,1,0
1,2,64.0,0,1,22.65,3,1,0
1,3,66.0,1,0,10.94,3,0,1
1,1,63.0,0,0,107.4,1,0,1
1,1,54.0,0,0,63.58,3,0,1
1,3,62.0,0,1,25.18,2,1,0
1,1,7.0,1,2,85.32,2,1,0
1,1,34.0,0,0,30.23,2,1,0
1,2,31.0,0,0,27.67,2,1,0
1,2,5.0,0,1,24.51,3,1,0
1,1,63.0,1,0,27.54,3,1,0
1,1,47.0,1,2,79.78,3,1,0
1,2,10.0,0,0,12.83,3,1,0
1,1,62.0,0,0,27.18,1,1,0
1,1,37.0,1,0,63.58,3,0,1
1,3,5.0,1,2,31.54,2,1,0
1,2,55.0,0,0,26.28,3,0,1
1,1,38.0,1,0,65.5,3,1,0
1,2,13.0,0,0,11.86,3,1,0
1,2,8.0,1,2,31.02,3,0,1
1,3,30.0,0,0,23.25,3,1,0
1,1,61.0,0,0,63.58,3,1,0
1,2,47.0,0,0,24.14,3,1,0
1,3,3.0,1,2,15.27,3,1,0
1,2,74.0,0,0,29.18,2,1,0
1,3,49.0,0,0,8.89,3,1,0
1,1,41.0,3,0,27.98,3,0,1
1,1,43.0,1,0,34.16,3,1,0
1,2,31.0,1,1,30.2,3,1,0
1,3,26.0,0,0,12.9,3,1,0
1,2,59.0,0,0,4.23,3,1,0
1,1,49.0,0,0,31.7,2,1,0
1,1,50.0,0,1,63.58,2,1,0
1,1,41.0,0,0,63.58,2,1,0
1,2,52.0,0,1,32.76,3,1,0
1,1,47.0,0,0,63.58,3,1,0
1,1,48.0,0,0,29.8,2,1,0
1,3,61.0,0,0,4.84,2,1,0
1,1,35.0,1,0,63.58,2,1,0
1,1,58.0,0,0,63.58,2,1,0
1,2,42.0,0,0,22.71,3,1,0
1,1,39.0,0,0,90.13,3,0,1
1,2,54.0,0,0,34.01,3,1,0
1,3,1.0,0,0,9.66,2,1,0
1,3,4.0,1,2,10.94,3,0,1
1,1,56.0,0,0,89.07,2,0,1
1,3,33.0,1,1,33.46,3,1,0
1,1,43.0,1,2,63.58,3,0,1
1,2,61.0,0,0,22.65,2,1,0
1,1,33.0,0,0,78.64,1,1,0
1,2,70.0,0,0,29.68,3,1,0
1,2,59.0,4,1,24.63,3,1,0
1,1,30.0,2,0,81.59,2,1,0
1,3,34.0,0,0,8.78,2,1,0
1,1,24.0,0,0,63.58,3,1,0
1,2,38.0,0,0,23.57,3,1,0
1,3,23.0,0,0,10.08,2,1,0
1,3,48.0,0,1,26.47,3,1,0
1,1,35.0,0,1,79.58,2,1,0
1,1,6.0,1,1,90.34,3,1,0
1,3,29.0,0,0,31.03,2,1,0
1,2,26.0,0,0,22.65,3,0,1
1,1,51.0,0,0,20.55,1,1,0
1,1,42.0,0,1,116.29,1,1,0
1,1,49.0,1,0,63.58,2,1,0
1,3,28.0,0,0,12.86,3,1,0
1,2,42.0,1,1,28.45,1,1,0
1,3,29.0,0,0,12.0,3,1,0
1,2,36.0,0,1,10.84,3,1,0
1,2,32.0,1,1,8.67,3,1,0
1,2,13.0,0,0,26.05,2,1,0
1,3,42.0,0,0,25.06,3,1,0
1,1,60.0,1,2,31.26,3,1,0
1,2,68.0,0,0,9.08,2,1,0
1,2,58.0,0,1,31.13,2,1,0
1,2,28.0,0,1,30.59,2,1,0
1,2,23.0,0,2,14.91,3,0,1
1,1,58.0,0,0,63.58,2,1,0
1,3,8.0,0,1,30.99,3,0,1
1,1,62.0,0,1,31.57,2,1,0
1,1,54.0,1,0,30.38,2,1,0
1,2,37.0,0,0,22.65,2,1,0
1,1,48.0,0,0,63.58,3,0,1
1,2,48.0,0,0,22.65,2,0,1
1,2,61.0,0,1,35.82,2,1,0
1,1,39.0,0,0,21.08,3,1,0
1,3,24.0,0,0,10.34,3,1,0
1,2,68.0,0,0,22.65,2,1,0
1,2,46.0,0,0,27.27,2,1,0
1,1,43.0,0,0,66.28,3,0,1
1,3,50.0,0,0,7.39,3,1,0
1,1,29.0,0,1,28.32,1,1,0
1,1,48.0,1,2,99.46,2,0,1
1,1,54.0,1,1,63.58,3,1,0
1,1,60.0,0,2,63.58,3,0,1
1,3,57.0,0,1,11.74,3,1,0
1,1,1.0,1,2,63.58,3,0,1
1,2,64.0,0,1,29.59,3,1,0
1,3,57.0,0,0,29.01,1,1,0
1,1,47.0,0,0,63.58,1,1,0
1,3,55.0,0,2,11.03,2,1,0
1,3,57.0,0,0,8.07,3,0,1
1,1,49.0,0,0,62.88,2,1,0
1,1,63.0,0,0,114.53,1,1,0
1,2,2.0,1,2,29.1,2,1,0
1,3,50.0,4,0,10.94,3,0,1
1,2,38.0,0,0,27.1,2,1,0
1,2,14.0,0,1,28.15,3,1,0
1,1,66.0,0,1,86.56,2,1,0
1,1,59.0,3,0,63.58,2,1,0
1,1,47.0,0,2,63.58,3,1,0
1,1,23.0,1,0,63.58,2,0,1
1,3,9.0,1,0,10.44,3,1,0
1,2,7.0,0,0,29.07,2,1,0
1,1,55.0,0,2,37.45,2,1,0
1,1,61.0,0,0,68.21,2,1,0
1,2,41.0,0,0,22.65,3,0,1
1,1,4.0,0,0,32.56,3,1,0
1,1,22.0,1,2,29.41,3,1,0
1,1,51.0,0,1,30.7,3,1,0
1,2,69.0,2,2,20.45,3,1,0
1,1,44.0,0,0,34.11,3,1,0
1,3,6.0,1,1,32.6,2,1,0
1,1,59.0,0,0,95.44,2,1,0
1,3,28.0,0,0,7.93,2,1,0
1,1,42.0,0,0,63.58,2,1,0
1,1,49.0,0,0,63.58,2,0,1
1,1,35.0,0,0,31.22,2,1,0
1,2,10.0,1,1,30.82,3,1,0
1,3,60.0,0,0,11.26,3,0,1
1,1,50.0,0,0,63.58,3,1,0
1,3,55.0,0,0,10.51,3,0,1
1,1,31.0,1,1,32.9,2,1,0
1,1,73.0,1,3,63.58,1,1,0
1,2,7.0,0,1,24.72,3,1,0
1,1,47.0,0,0,24.97,2,1,0
1,1,52.0,0,0,63.58,2,1,0
1,1,55.0,0,2,25.18,1,1,0
1,3,37.0,0,0,7.16,3,1,0
1,1,65.0,0,0,33.29,2,1,0
1,2,61.0,0,0,14.78,3,1,0
1,1,43.0,0,0,10.99,2,0,1
1,1,36.0,0,0,32.14,3,1,0
1,1,52.0,0,1,71.77,2,0,1
1,3,22.0,0,0,3.98,2,0,1
1,1,55.0,0,0,111.34,2,1,0
1,1,60.0,0,0,63.58,2,1,0
1,2,2.0,1,1,35.87,3,0,1
1,2,29.0,0,0,11.45,3,1,0
1,3,24.0,0,0,10.22,3,0,1
1,1,50.0,1,2,73.48,3,1,0
1,3,20.0,0,0,4.45,2,0,1
1,2,51.0,0,1,25.83,3,0,1
1,3,21.0,0,0,8.6,3,0,1
1,3,11.0,0,1,9.4,2,1,0
1,3,22.5,0,0,10.77,3,0,1
1,1,52.0,1,2,37.16,3,1,0
1,1,54.0,0,1,33.51,2,1,0
1,1,28.0,0,0,63.58,2,0,1
1,2,10.0,0,1,22.65,2,1,0
1,2,49.0,0,0,27.96,2,1,0
1,1,43.0,0,0,27.98,2,1,0
1,1,55.0,0,2,63.58,1,0,1
1,2,29.0,0,0,22.65,2,1,0
1,3,30.0,0,0,5.36,3,0,1
1,1,43.0,0,0,63.58,3,1,0
1,2,45.0,0,0,9.57,3,0,1
1,1,37.0,0,1,27.51,2,1,0
1,1,33.0,0,0,63.58,3,1,0
1,3,7.0,1,2,29.67,3,1,0
1,1,37.0,0,0,25.95,3,0,1
1,3,21.0,0,4,8.48,3,1,0
1,2,63.0,0,0,11.95,1,1,0
1,2,29.0,0,0,33.78,2,1,0
1,2,52.0,0,0,10.03,3,1,0
1,3,39.0,0,0,11.22,2,1,0
1,3,35.0,0,1,27.73,3,1,0
1,2,41.0,0,1,11.31,2,1,0
1,2,75.0,0,0,26.07,3,0,1
1,1,26.0,0,0,63.58,2,1,0
1,2,51.0,0,0,12.98,3,0,1
1,2,7.0,0,0,26.97,3,0,1
1,3,44.0,0,0,30.52,3,0,1
1,3,12.0,4,1,30.43,2,1,0
1,3,25.0,0,1,28.71,2,1,0
1,3,2.0,1,2,10.94,3,1,0
1,1,49.0,1,1,30.35,3,1,0
1,3,4.0,1,2,34.53,2,1,0
1,1,47.0,0,1,63.58,2,0,1
1,3,63.0,0,0,10.94,2,0,1
1,2,53.0,0,1,22.68,3,0,1
1,3,31.0,0,0,7.12,3,0,1
1,1,55.0,0,0,63.58,2,1,0
1,3,29.0,0,0,10.05,3,1,0
1,1,64.0,1,0,63.58,2,1,0
1,1,63.0,1,0,30.78,3,1,0
1,2,7.0,1,1,28.24,3,1,0
1,3,37.0,0,0,10.96,2,1,0
1,3,25.0,0,0,9.37,3,1,0
1,1,42.0,1,0,32.28,1,1,0
1,2,3.0,1,2,28.1,3,1,0
1,3,30.0,0,1,13.86,2,1,0
1,2,24.0,0,0,14.75,3,1,0
1,1,70.0,0,0,57.56,1,1,0
1,2,65.0,0,0,24.22,3,0,1
1,1,41.0,1,1,83.62,2,1,0
1,3,51.0,0,0,10.94,2,1,0
1,1,46.0,0,2,86.83,3,0,1
1,1,56.0,1,2,69.36,3,1,0
1,1,50.0,1,0,116.57,3,1,0
1,2,25.0,0,0,10.9,2,1,0
1,2,7.0,2,1,22.65,3,1,0
1,1,53.0,0,0,63.58,2,1,0
1,1,1.0,1,1,70.16,2,0,1
1,2,54.0,0,0,20.38,3,1,0
1,2,51.0,0,1,23.88,3,1,0
1,2,62.0,0,1,27.88,2,1,0
1,3,25.0,0,0,6.64,3,1,0
1,2,19.0,0,0,8.11,2,1,0
1,2,67.0,1,1,22.65,3,1,0
1,2,62.0,0,0,14.56,3,1,0
1,2,69.0,0,0,30.32,2,1,0
1,2,28.0,0,0,30.05,3,0,1
1,2,52.0,0,1,26.54,3,1,0
1,3,50.0,0,0,20.97,2,1,0
1,3,4.0,1,2,10.94,3,1,0
1,1,34.0,0,0,92.63,2,1,0
1,1,50.0,1,0,32.39,2,1,0
1,1,56.0,0,0,30.75,3,1,0
1,3,54.0,0,0,11.89,2,1,0
1,1,68.0,0,0,30.47,1,1,0
1,1,46.0,0,0,63.58,2,1,0
1,3,25.0,0,0,4.61,2,1,0
1,3,21.0,0,0,12.74,3,1,0
1,2,59.0,0,1,8.46,1,1,0
1,3,25.0,2,0,29.17,2,1,0
1,3,57.0,0,0,11.18,3,1,0
1,2,10.0,0,0,9.91,3,1,0
1,1,42.0,0,0,94.36,2,1,0
1,1,32.0,1,2,75.28,3,1,0
1,3,7.0,1,1,36.31,2,1,0
1,2,2.0,0,0,11.14,3,0,1
1,3,3.0,0,2,11.91,3,1,0
1,1,68.0,0,0,33.2,2,1,0
1,2,23.0,0,0,8.32,3,1,0
1,1,44.0,0,0,24.08,1,1,0
1,3,13.0,0,1,32.23,2,1,0
1,1,20.0,1,2,88.89,3,0,1
1,1,77.0,0,1,63.58,1,1,0
1,1,39.0,0,0,108.42,2,0,1
1,2,62.0,0,0,29.4,3,1,0
1,2,43.0,0,0,11.55,3,1,0
1,2,49.0,0,0,34.37,2,1,0
1,1,26.0,0,0,29.98,2,1,0
1,2,26.0,0,0,10.08,3,1,0
1,1,31.0,0,0,24.58,1,1,0
1,2,16.0,0,0,12.93,3,1,0
1,1,35.0,0,0,6.11,3,0,1
1,1,62.0,0,0,11.38,2,1,0
1,1,30.0,1,0,26.49,3,0,1
1,2,54.0,0,0,23.4,3,1,0
1,1,51.0,0,1,35.75,2,1,0
1,1,51.0,0,0,80.98,2,1,0
1,3,28.0,0,0,6.68,1,1,0
1,1,53.0,0,0,63.58,2,1,0
1,2,70.0,3,0,6.74,3,1,0
1,1,25.0,0,0,27.34,3,1,0
1,3,8.0,1,2,10.56,3,1,0
1,1,59.0,0,0,95.44,2,1,0
1,3,39.0,1,0,29.03,2,0,1
1,1,32.0,0,0,63.58,3,1,0
1,3,3.0,1,2,37.13,2,1,0
1,3,22.0,1,1,38.77,2,0,1
1,3,15.0,0,0,11.46,1,1,0
1,2,20.0,0,0,13.8,3,0,1
1,1,37.0,0,2,78.83,2,0,1
1,1,51.0,2,0,63.58,2,1,0
1,3,30.0,0,0,7.65,3,1,0
1,2,69.0,1,0,17.11,2,1,0
1,2,28.0,0,0,7.77,3,1,0
1,3,25.0,0,0,15.42,3,0,1
1,2,66.0,0,0,26.44,3,1,0
1,1,67.0,0,0,34.24,3,1,0
1,1,48.0,0,0,87.77,2,1,0
1,3,10.0,0,0,15.19,3,1,0
1,2,25.0,1,1,30.49,3,1,0
1,3,53.0,0,0,25.04,3,0,1
1,1,45.0,0,0,21.93,3,0,1
1,2,19.0,0,0,6.32,3,0,1
1,2,2.0,1,1,25.63,3,1,0
1,1,65.0,0,3,20.81,3,1,0
1,1,34.0,0,0,63.58,3,0,1
1,1,41.0,0,0,63.58,3,0,1
1,3,23.0,0,0,7.81,3,0,1
1,1,48.0,0,0,85.3,3,0,1
1,2,42.0,0,0,21.81,2,1,0
1,1,52.0,0,3,28.43,2,1,0
1,1,54.0,0,0,82.61,2,0,1
1,1,47.0,0,0,63.58,2,0,1
1,2,26.0,0,0,10.81,3,0,1
1,1,40.0,0,1,85.35,3,1,0
1,1,52.0,1,0,63.58,3,0,1
1,2,27.0,3,0,27.74,3,1,0
1,1,54.0,1,0,34.1,3,1,0
1,2,60.0,1,1,30.23,2,1,0
1,1,56.0,0,0,31.28,2,1,0
1,1,30.0,0,0,35.17,2,1,0
1,3,23.0,0,0,8.58,3,0,1
1,1,39.0,1,1,31.31,2,1,0
1,1,47.0,1,0,63.58,2,1,0
1,3,30.0,1,0,36.37,3,1,0
1,1,25.0,0,0,85.2,2,0,1
1,1,65.0,0,2,63.58,3,1,0
1,1,39.0,0,0,90.13,3,0,1
1,2,47.0,0,0,25.18,3,0,1
1,1,64.0,0,0,25.15,2,0,1
1,2,63.0,0,2,9.12,3,0,1
1,1,34.0,0,0,65.81,3,1,0
1,1,58.0,0,3,29.8,1,1,0
1,3,23.0,0,0,10.25,3,0,1
1,1,53.0,0,0,22.1,3,1,0
1,2,22.0,0,0,25.41,2,0,1
1,3,30.0,0,0,10.12,3,0,1
1,2,42.0,0,0,6.95,3,1,0
1,1,37.0,1,0,63.58,2,1,0
1,1,55.0,1,0,76.43,3,0,1
1,2,28.0,2,1,28.92,2,1,0
1,1,64.0,0,0,63.58,1,1,0
1,3,61.0,0,0,5.75,3,0,1
1,2,15.0,0,1,35.81,2,1,0
1,2,28.0,0,0,8.46,3,1,0
1,1,35.0,0,0,27.72,3,0,1
1,1,31.0,1,1,63.58,2,0,1
1,1,27.0,0,0,97.39,3,0,1
1,1,54.0,1,0,111.91,2,1,0
1,1,63.0,0,0,63.58,2,0,1
1,1,51.0,2,0,28.52,2,1,0
1,1,52.0,0,0,46.52,1,1,0
1,2,31.0,0,0,13.14,3,1,0
1,2,41.0,0,0,5.7,3,1,0
1,2,64.0,0,0,15.71,2,1,0
1,1,56.0,1,0,70.63,3,1,0
1,2,57.0,0,1,14.84,3,1,0
1,1,49.0,0,0,11.53,2,0,1
1,3,21.0,0,0,8.64,3,1,0
1,1,58.0,0,0,33.16,2,1,0
1,2,47.0,1,0,22.65,3,0,1
1,2,46.0,4,1,29.73,3,1,0
1,3,46.0,0,2,10.94,3,0,1
1,1,43.0,1,2,63.58,3,1,0
1,2,65.0,1,1,31.04,3,1,0
1,2,71.0,0,0,34.4,2,1,0
1,1,45.0,0,0,63.58,3,1,0
1,1,53.0,0,0,83.79,2,1,0
1,1,17.0,0,0,76.57,2,1,0
1,2,6.0,0,0,6.23,3,1,0
1,2,23.0,0,0,12.74,3,0,1
1,1,32.0,3,0,27.31,3,1,0
1,1,32.0,3,0,31.59,3,0,1
1,2,53.0,0,1,10.73,3,1,0
1,2,4.0,1,1,9.93,3,1,0
1,1,18.0,0,1,63.38,2,1,0
1,1,65.0,0,2,10.1,1,1,0
1,2,12.0,0,1,31.0,2,1,0
1,3,25.0,1,1,30.98,2,1,0
1,1,54.0,0,0,63.58,3,1,0
1,2,51.0,0,0,10.71,3,0,1
1,1,54.0,1,0,63.58,3,1,0
1,3,25.0,0,0,8.78,3,0,1
1,2,44.0,0,0,7.98,3,0,1
1,2,66.0,0,0,4.84,3,1,0
1,1,40.0,0,0,63.58,3,1,0
1,1,75.0,0,0,31.04,1,1,0
1,2,44.0,0,0,30.39,2,1,0
1,1,23.0,0,0,30.26,2,1,0
1,2,28.0,1,0,21.54,2,0,1
1,2,13.0,0,0,24.68,3,1,0
1,1,48.0,0,0,63.24,1,1,0
1,3,36.0,0,3,31.11,2,1,0
1,2,57.0,0,0,20.93,3,1,0
1,2,24.0,2,1,26.57,2,1,0
1,2,29.0,0,0,7.6,3,1,0
1,1,35.0,0,1,11.41,2,1,0
1,2,13.0,0,1,10.43,3,1,0
1,1,76.0,0,1,63.58,1,1,0
1,2,46.0,2,1,18.27,2,1,0
1,2,26.0,0,0,8.95,2,1,0
1,1,26.0,0,0,91.78,2,0,1
1,1,42.0,0,0,63.58,2,1,0
1,2,47.0,0,0,9.43,3,1,0
1,3,58.0,0,0,19.71,2,1,0
1,1,26.0,0,0,33.92,2,1,0
1,3,49.0,0,0,7.06,3,0,1
1,3,5.0,3,0,6.89,3,0,1
1,2,45.0,0,1,33.26,3,0,1
1,2,48.0,0,1,20.14,3,1,0
1,3,23.0,0,0,21.4,3,0,1
1,1,49.0,0,0,25.05,1,1,0
1,3,36.0,0,0,14.21,3,0,1
1,1,33.0,0,0,88.14,2,0,1
1,3,6.0,1,2,10.94,3,0,1
1,1,55.0,0,0,79.51,1,1,0
1,1,56.0,0,0,16.25,2,1,0
1,1,45.0,1,0,63.72,2,0,1
1,2,5.0,1,1,15.94,3,1,0
1,3,57.0,0,1,13.21,3,1,0
1,2,6.0,0,0,29.17,3,1,0
1,2,43.0,0,0,30.67,2,1,0
1,2,43.0,0,0,9.48,3,0,1
1,1,62.0,0,0,54.92,3,0,1
1,2,27.0,0,0,30.83,2,1,0
1,2,10.0,0,0,12.24,3,1,0
1,1,33.0,0,0,108.24,2,1,0
1,1,53.0,0,0,101.33,2,0,1
1,3,71.0,0,0,11.7,2,1,0
1,3,22.0,0,0,17.19,2,0,1
1,2,43.0,0,1,19.72,2,1,0
1,2,21.0,0,0,3.78,2,1,0
1,3,33.0,0,0,36.2,3,1,0
1,3,21.0,1,0,10.94,3,0,1
1,1,37.0,0,0,12.6,2,0,1
1,2,46.0,0,0,29.4,2,0,1
1,1,47.0,2,0,55.69,3,1,0
1,3,4.0,1,2,32.41,3,1,0
1,2,51.0,0,0,17.14,2,1,0
1,2,32.0,0,1,23.16,1,1,0
1,2,46.0,0,0,27.68,3,1,0
1,2,24.0,0,0,6.62,3,1,0
1,1,37.0,0,0,63.58,1,1,0
1,2,41.0,1,1,21.42,3,0,1
1,1,43.0,0,0,63.58,2,0,1
1,2,75.0,0,0,34.09,2,1,0
1,3,26.0,0,0,7.31,3,1,0
1,1,57.0,0,0,63.58,2,1,0
1,3,58.0,0,0,10.13,3,1,0
1,1,53.0,0,1,32.78,2,1,0
1,2,21.0,0,0,22.65,3,0,1
1,2,69.0,3,0,6.87,2,1,0
1,2,53.0,0,1,9.52,3,1,0
1,1,47.0,0,0,49.66,3,1,0
1,1,53.0,0,0,26.83,1,1,0
1,3,73.0,0,0,21.31,3,1,0
1,2,74.0,0,1,25.67,2,1,0
1,2,71.0,0,0,21.3,2,1,0
1,1,53.0,1,2,33.42,3,0,1
1,2,38.0,0,0,25.36,2,1,0
1,2,47.0,0,0,6.46,3,0,1
1,3,57.0,0,0,7.45,3,0,1
1,1,38.0,1,1,63.58,2,1,0
1,1,53.0,3,0,23.52,3,1,0
1,2,43.0,0,0,11.15,1,1,0
1,2,39.0,0,1,32.88,3,1,0
1,3,6.0,1,1,33.12,3,1,0
1,1,65.0,0,0,27.7,1,1,0
1,3,19.0,0,0,10.94,2,0,1
1,1,56.0,0,0,27.07,2,1,0
1,2,55.0,0,0,31.05,3,1,0
1,1,57.0,0,0,69.7,3,1,0
1,2,13.0,0,0,23.87,2,0,1
1,1,57.0,0,0,63.58,3,1,0
1,1,26.0,0,0,63.58,2,0,1
1,1,40.0,1,0,27.44,3,1,0
1,2,38.0,0,1,24.39,3,1,0
1,3,30.0,0,0,5.76,3,0,1
1,3,23.0,0,0,6.34,3,0,1
1,2,70.0,0,0,22.85,3,0,1
1,2,9.0,0,0,37.42,2,1,0
1,2,48.0,0,0,3.66,3,1,0
1,2,54.0,0,0,12.16,3,1,0
1,2,51.0,1,2,26.4,2,0,1
1,1,31.0,0,0,63.58,3,1,0
1,3,24.0,0,0,27.28,3,1,0
1,2,37.5,0,0,8.96,2,1,0
1,3,26.0,0,0,8.7,3,0,1
1,2,30.0,0,0,22.65,2,0,1
1,2,49.0,0,0,20.53,2,1,0
1,1,26.0,0,0,21.02,3,0,1
1,1,67.0,3,0,34.11,2,1,0
1,1,2.0,1,2,30.51,2,1,0
1,1,72.0,0,0,32.43,1,0,1
1,1,42.0,1,0,63.58,2,1,0
1,1,33.0,0,0,63.58,2,1,0
1,1,54.0,0,1,63.58,3,1,0
1,3,43.0,0,0,13.76,3,0,1
1,1,42.0,0,0,63.58,3,1,0
