PassengerId,Survived,Pclass,Age,Fare,female,male,C,Q,S,Family
29732,1,1,42.0,21.6,0,1,1,0,0,0
29733,0,2,42.0,13.23,1,0,0,0,1,2
29734,0,2,24.0,8.24,0,1,0,0,1,0
29735,0,1,32.0,7.88,0,1,0,0,1,0
29736,0,2,31.0,10.97,0,1,0,0,1,0
29737,1,3,22.0,11.4,1,0,0,0,1,0
29738,0,2,25.0,6.89,0,1,0,0,1,0
29739,1,3,64.0,28.43,1,0,0,0,1,0
29740,0,1,39.0,25.68,0,1,0,0,1,0
29741,0,3,26.0,4.88,0,1,0,1,0,0
29742,0,1,48.0,79.4,0,1,0,0,1,3
29743,0,2,38.0,66.84,0,1,1,0,0,0
29744,0,3,23.0,24.89,0,1,0,0,1,2
29745,1,2,12.0,23.76,0,1,0,0,1,0
29746,0,3,26.0,6.74,0,1,0,0,1,0
29747,0,3,24.0,9.38,0,1,0,0,1,0
29748,0,2,39.0,7.37,0,1,0,0,1,0
29749,1,3,22.0,7.76,1,0,0,0,1,0
29750,1,2,21.0,28.44,0,1,0,0,1,2
29751,0,3,26.0,6.59,0,1,0,0,1,0
29752,1,1,26.0,9.41,0,1,0,0,1,0
29753,0,3,22.0,12.3,1,0,0,0,1,0
29754,0,2,42.0,9.55,0,1,0,0,1,2
29755,1,2,27.0,29.62,0,1,0,0,1,3
29756,1,1,27.0,118.74,1,0,1,0,0,0
29757,1,2,40.0,32.02,1,0,1,0,0,0
29758,0,2,55.0,21.19,0,1,0,0,1,0
29759,1,2,35.0,16.44,0,1,0,0,1,0
29760,0,3,63.0,8.21,0,1,0,0,1,2
29761,1,2,25.0,31.6,1,0,0,0,1,5
29762,0,3,22.0,9.49,0,1,0,0,1,0
29763,0,2,60.0,7.71,0,1,0,0,1,0
29764,1,3,47.0,7.73,1,0,0,0,1,0
29765,0,1,40.0,74.78,0,1,0,0,1,1
29766,0,2,4.0,9.06,0,1,0,0,1,3
29767,0,2,49.5,28.8,1,0,0,0,1,0
29769,1,2,41.0,15.33,1,0,1,0,0,0
29770,0,3,30.0,10.42,0,1,0,0,1,0
29771,0,3,38.0,26.55,0,1,0,0,1,0
29772,1,2,20.0,27.78,1,0,0,0,1,4
29773,1,3,25.5,8.19,1,0,0,0,1,0
29774,0,3,41.0,74.36,0,1,0,0,1,3
29775,0,2,21.0,101.79,0,1,0,0,1,2
29776,1,1,50.0,12.53,1,0,1,0,0,0
29777,1,2,12.0,31.43,1,0,1,0,0,5
29778,1,1,46.0,63.58,1,0,0,0,1,2
29779,1,1,62.0,60.57,1,0,1,0,0,2
29780,0,3,30.0,6.36,1,0,0,0,1,0
29782,1,1,30.0,26.29,0,1,0,1,0,0
29783,0,3,50.0,9.03,0,1,0,0,1,0
29784,1,3,54.0,12.93,1,0,0,0,1,2
29785,1,1,59.0,120.2,1,0,0,0,1,0
29786,0,1,53.0,70.08,0,1,0,0,1,2
29787,1,1,41.0,213.75,1,0,1,0,0,0
29788,0,2,60.0,14.13,0,1,0,0,1,0
29789,1,2,72.0,37.93,1,0,0,0,1,0
29790,0,1,50.0,26.77,1,0,0,0,1,2
29791,1,3,40.0,35.16,1,0,0,0,1,2
29792,1,1,45.0,60.0,1,0,0,0,1,4
29793,0,1,22.0,68.5,0,1,0,1,0,1
29794,0,3,68.0,11.79,1,0,0,0,1,2
29795,0,3,20.0,84.41,1,0,1,0,0,1
29796,0,3,35.0,21.31,0,1,0,0,1,1
29797,1,3,57.0,17.07,1,0,0,0,1,0
29798,0,3,25.0,8.21,0,1,0,0,1,0
29799,1,2,49.0,24.74,0,1,0,0,1,1
29800,1,2,59.0,11.86,1,0,1,0,0,0
29801,0,3,48.0,90.75,0,1,0,0,1,6
29802,1,1,49.0,240.4,0,1,0,1,0,0
29803,0,2,20.0,8.86,0,1,0,0,1,1
29804,0,3,59.0,11.88,0,1,0,0,1,1
29805,0,2,39.0,32.16,0,1,0,0,1,4
29806,1,2,47.0,30.62,1,0,0,0,1,1
29807,0,3,43.0,28.69,0,1,0,0,1,1
29808,0,3,48.0,9.67,0,1,0,0,1,1
29809,0,2,26.0,7.26,0,1,0,0,1,0
29810,0,3,24.0,7.67,1,0,0,0,1,0
29811,1,2,54.0,34.84,1,0,0,0,1,2
29812,1,2,57.0,29.72,1,0,0,0,1,0
29813,0,3,43.0,13.59,1,0,0,0,1,1
29814,1,2,28.0,11.09,1,0,0,0,1,2
29815,1,1,62.0,11.79,0,1,0,0,1,1
29816,0,2,6.0,34.18,1,0,0,0,1,5
29817,0,2,21.0,4.65,0,1,0,0,1,0
29818,1,2,58.0,30.19,0,1,0,0,1,1
29819,0,2,11.0,29.03,0,1,0,0,1,2
29820,0,2,21.0,12.19,1,0,0,0,1,2
29821,1,1,38.0,26.87,1,0,1,0,0,0
29822,1,1,54.0,132.02,1,0,1,0,0,0
29823,1,3,3.0,16.58,1,0,1,0,0,2
29824,0,2,28.0,26.09,0,1,0,0,1,2
29825,0,3,21.0,9.9,0,1,0,0,1,0
29826,1,3,58.0,13.15,1,0,0,0,1,2
29827,0,3,54.0,10.81,0,1,0,0,1,0
29828,0,2,44.0,24.11,1,0,0,0,1,0
29829,0,3,33.0,6.68,0,1,0,0,1,0
29830,1,2,56.0,26.11,1,0,1,0,0,0
29831,0,3,23.0,9.04,0,1,0,0,1,0
29832,1,3,28.0,25.29,1,0,0,0,1,0
29833,0,3,27.0,10.04,0,1,0,0,1,0
29834,0,2,65.0,34.83,1,0,1,0,0,0
29835,0,3,24.0,9.85,0,1,0,0,1,2
29836,1,2,40.0,25.28,1,0,0,0,1,0
29837,1,1,48.0,123.4,0,1,1,0,0,2
29838,1,3,45.0,15.89,1,0,0,0,1,0
29839,1,2,21.0,32.57,0,1,0,0,1,2
29840,0,3,25.0,6.52,0,1,0,0,1,0
29841,0,1,66.0,26.2,1,0,1,0,0,0
29842,0,3,61.0,12.7,0,1,0,0,1,2
29843,1,1,28.0,24.33,0,1,1,0,0,0
29844,1,3,6.0,5.45,1,0,0,0,1,0
29845,1,1,60.0,58.43,1,0,0,0,1,5
29846,1,1,32.0,22.85,0,1,1,0,0,3
29847,1,1,44.0,73.01,1,0,0,0,1,3
29848,0,3,26.0,4.7,0,1,0,0,1,0
29849,1,2,72.0,24.11,1,0,0,0,1,1
29850,0,3,51.0,12.96,0,1,0,0,1,3
29851,1,1,33.0,7.28,0,1,1,0,0,0
29852,1,1,32.0,61.67,0,1,0,0,1,3
29853,1,2,65.0,16.91,1,0,0,0,1,0
29854,0,2,40.0,31.76,0,1,0,0,1,2
29855,1,1,44.0,118.91,1,0,0,0,1,0
29856,1,1,53.0,66.76,0,1,1,0,0,3
29857,0,3,30.0,8.21,0,1,0,0,1,0
29858,0,1,64.0,26.36,0,1,0,0,1,1
29859,1,2,62.0,11.17,0,1,0,0,1,2
29860,1,3,26.0,96.1,1,0,0,0,1,1
29861,1,1,47.0,10.67,0,1,1,0,0,1
29862,0,1,54.0,25.62,1,0,0,0,1,1
29863,0,3,19.0,10.78,0,1,0,0,1,0
29864,0,2,29.0,26.03,0,1,0,0,1,2
29865,1,3,33.0,29.5,1,0,1,0,0,2
29866,0,1,43.0,72.08,1,0,1,0,0,3
29867,1,3,6.0,7.99,0,1,0,0,1,3
29868,0,2,25.0,8.89,0,1,0,0,1,0
29869,0,2,16.0,9.47,0,1,0,0,1,4
29870,0,3,52.0,6.19,0,1,0,0,1,0
29871,0,1,58.0,24.4,0,1,0,0,1,0
29872,1,2,3.0,77.2,0,1,0,0,1,2
29873,1,1,24.0,29.08,1,0,1,0,0,0
29874,0,1,45.0,229.68,1,0,1,0,0,1
29875,0,3,25.0,7.67,0,1,0,0,1,0
29876,0,2,33.0,25.2,1,0,0,0,1,0
29877,0,3,5.0,35.69,1,0,0,0,1,3
29878,0,3,65.0,31.77,0,1,0,0,1,2
29880,0,3,39.0,25.92,0,1,1,0,0,1
29881,1,2,62.0,27.76,1,0,0,0,1,0
29882,1,1,49.0,134.33,1,0,1,0,0,3
29883,1,1,53.0,226.49,0,1,0,0,1,1
29884,0,1,47.0,28.77,0,1,1,0,0,0
29885,1,3,21.0,7.17,0,1,0,0,1,0
29886,0,3,25.0,22.94,0,1,0,0,1,0
29887,0,3,4.0,12.48,1,0,0,0,1,2
29888,0,3,16.0,8.05,0,1,0,0,1,0
29889,1,1,5.0,36.2,1,0,0,0,1,1
29890,1,1,37.0,53.41,0,1,0,0,1,1
29891,0,1,42.0,216.06,0,1,1,0,0,1
29892,1,1,49.0,30.32,1,0,1,0,0,1
29893,1,1,62.0,8.94,1,0,1,0,0,0
29894,1,1,60.0,100.08,1,0,0,1,0,3
29895,0,3,25.0,13.77,0,1,0,0,1,2
29896,1,3,14.0,27.95,1,0,0,0,1,0
29897,0,3,44.0,29.7,0,1,0,0,1,3
29898,1,2,38.0,6.83,1,0,0,0,1,0
29899,1,2,0.33,9.99,1,0,0,0,1,2
29900,1,2,51.0,66.23,1,0,0,0,1,1
29901,0,2,36.0,32.6,1,0,0,0,1,2
29902,1,3,27.0,22.37,1,0,0,0,1,4
29903,0,3,23.0,12.52,0,1,0,0,1,0
29904,0,3,0.33,80.74,0,1,0,0,1,3
29905,0,1,32.0,59.21,0,1,0,0,1,3
29906,1,2,57.0,31.7,1,0,1,0,0,0
29907,1,2,24.0,15.1,1,0,1,0,0,0
29908,0,3,34.0,5.01,0,1,0,0,1,0
29909,1,2,53.0,21.6,0,1,1,0,0,0
29910,0,3,27.0,10.3,0,1,0,0,1,0
29911,1,1,47.0,75.75,1,0,1,0,0,0
29912,1,2,61.0,32.67,0,1,1,0,0,0
29913,1,1,49.0,57.13,0,1,0,1,0,1
29914,1,2,20.0,9.72,1,0,1,0,0,0
29915,0,1,71.0,9.96,0,1,0,0,1,0
29916,0,3,24.0,5.57,0,1,0,0,1,0
29917,1,3,1.0,66.62,1,0,0,0,1,3
29918,0,2,42.0,9.92,1,0,0,0,1,2
29919,0,1,43.0,245.42,0,1,1,0,0,0
29920,0,3,65.0,9.98,0,1,0,0,1,2
29921,1,1,72.0,28.99,1,0,1,0,0,0
29922,0,2,38.0,80.8,0,1,0,0,1,0
29923,0,3,47.0,25.37,0,1,0,0,1,0
29924,1,3,9.0,7.92,0,1,0,0,1,0
29925,0,3,62.0,11.41,0,1,0,0,1,1
29926,1,3,43.0,9.98,1,0,1,0,0,0
29927,1,1,50.0,31.59,1,0,1,0,0,1
29928,1,1,43.0,38.16,1,0,0,0,1,3
29929,0,3,22.0,9.51,0,1,0,0,1,0
29930,1,1,60.0,27.42,1,0,1,0,0,0
29931,0,2,73.0,26.04,0,1,0,0,1,0
29932,0,2,5.0,33.37,0,1,1,0,0,3
29933,0,3,20.0,27.86,0,1,0,0,1,0
29934,1,2,67.0,26.37,1,0,1,0,0,1
29935,1,2,44.0,30.42,1,0,1,0,0,1
29936,0,2,36.0,85.07,0,1,0,0,1,3
29937,1,3,9.0,25.89,1,0,0,0,1,1
29938,1,2,73.0,31.69,1,0,1,0,0,1
29939,1,3,2.0,25.22,1,0,0,0,1,2
29940,1,2,55.0,10.51,1,0,1,0,0,0
29941,1,3,43.0,10.43,0,1,0,0,1,6
29942,0,1,30.0,24.71,0,1,1,0,0,3
29943,0,1,56.0,219.31,0,1,0,0,1,0
29944,0,2,51.0,9.25,0,1,0,0,1,0
29945,1,1,46.0,30.21,1,0,0,0,1,0
29946,0,1,60.0,27.4,0,1,1,0,0,0
29947,1,3,41.0,13.26,0,1,0,0,1,1
29948,0,3,33.0,8.81,0,1,0,0,1,1
29949,0,3,33.0,22.98,0,1,0,0,1,0
29950,1,2,41.0,26.55,1,0,0,0,1,0
29951,0,3,57.0,159.68,0,1,0,0,1,2
29952,0,1,43.0,82.28,0,1,0,0,1,0
29953,0,1,62.0,27.95,0,1,0,0,1,1
29954,1,1,65.0,179.16,1,0,0,1,0,1
29955,1,2,6.0,19.79,1,0,0,0,1,0
29956,0,3,44.0,8.89,0,1,1,0,0,0
29957,0,3,56.0,11.65,0,1,0,0,1,0
29958,0,1,34.0,65.05,0,1,1,0,0,0
29959,0,1,40.0,115.8,1,0,0,0,1,1
29960,0,2,6.0,21.75,1,0,0,0,1,0
29961,0,2,33.0,7.08,1,0,0,0,1,0
29962,0,3,53.0,51.35,1,0,0,0,1,0
29963,0,1,42.0,58.2,0,1,0,0,1,1
29964,1,1,59.0,208.63,1,0,1,0,0,0
29965,1,1,50.0,82.49,1,0,1,0,0,1
29966,0,3,30.0,6.41,1,0,0,0,1,0
29967,0,1,47.0,21.9,1,0,0,0,1,0
29968,1,1,44.0,68.36,0,1,1,0,0,0
29969,0,3,46.0,78.98,0,1,0,0,1,2
29970,0,3,48.0,68.32,1,0,0,0,1,0
29971,1,2,58.0,29.87,1,0,1,0,0,0
29972,1,1,47.0,236.38,1,0,1,0,0,0
29973,0,1,38.0,117.29,0,1,0,0,1,0
29974,1,2,5.0,81.64,1,0,0,0,1,2
29975,1,2,25.0,28.47,0,1,0,0,1,0
29976,1,2,37.0,33.94,1,0,1,0,0,1
29977,0,3,10.0,22.16,1,0,0,0,1,3
29978,1,1,62.0,30.47,1,0,1,0,0,0
29979,0,1,34.0,24.01,0,1,1,0,0,1
29980,0,3,19.0,9.34,1,0,0,0,1,0
29981,1,2,68.0,10.77,1,0,0,0,1,1
29982,0,3,22.0,11.8,1,0,0,1,0,1
29983,0,1,54.0,170.72,0,1,0,0,1,2
29984,1,3,11.0,28.07,1,0,0,0,1,1
29985,0,2,8.0,71.97,1,0,1,0,0,0
29986,0,1,29.0,30.61,0,1,0,0,1,1
29987,1,2,45.0,12.27,1,0,1,0,0,1
29988,1,3,9.0,63.54,1,0,0,0,1,1
29989,1,3,44.0,22.37,1,0,0,0,1,0
29990,0,3,17.0,26.4,0,1,0,0,1,0
29991,0,3,49.0,7.6,0,1,0,0,1,0
29992,0,2,37.0,25.77,0,1,0,0,1,0
29993,1,2,49.0,20.04,1,0,0,0,1,0
29994,1,3,55.0,17.07,1,0,1,0,0,0
29995,0,1,22.0,20.67,0,1,1,0,0,0
29996,1,2,44.0,11.12,1,0,1,0,0,4
29997,1,1,55.0,20.29,0,1,1,0,0,0
29998,0,1,51.0,29.08,0,1,1,0,0,1
29999,1,1,51.0,131.97,0,1,1,0,0,1
30000,0,1,59.0,82.49,1,0,0,1,0,0
30001,0,1,30.0,48.27,0,1,0,0,1,0
30002,0,3,23.0,12.43,0,1,0,0,1,0
30003,1,1,55.0,67.05,1,0,1,0,0,0
30004,0,3,3.0,75.36,0,1,0,0,1,9
30005,0,3,43.0,21.12,0,1,0,0,1,3
30006,0,1,39.0,62.27,0,1,1,0,0,3
30007,0,2,30.0,21.02,0,1,0,0,1,2
30008,0,2,52.0,18.19,0,1,0,0,1,0
30009,0,2,38.0,10.85,0,1,0,0,1,2
30010,0,3,24.0,11.91,1,0,0,0,1,1
30011,1,3,24.0,5.22,1,0,0,0,1,0
30012,1,1,43.0,35.49,1,0,0,0,1,0
30013,0,3,65.0,7.45,1,0,0,0,1,0
30014,0,3,56.0,10.18,1,0,0,0,1,0
30015,0,1,62.0,28.23,1,0,0,0,1,1
30016,0,2,34.0,8.08,1,0,0,0,1,0
30017,0,2,39.0,55.36,0,1,0,0,1,0
30018,1,1,33.0,12.45,1,0,1,0,0,2
30019,0,2,24.0,28.77,0,1,0,0,1,2
30020,0,3,38.0,6.53,0,1,0,0,1,0
30021,0,3,22.0,23.9,0,1,0,0,1,0
30022,0,3,26.0,8.86,0,1,0,0,1,0
30023,0,2,7.0,8.52,0,1,0,0,1,0
30024,0,3,51.0,28.99,0,1,0,0,1,3
30025,0,1,55.0,85.25,1,0,0,0,1,3
30026,0,2,63.0,27.03,0,1,0,0,1,9
30027,1,2,47.0,30.34,0,1,0,0,1,0
30028,0,3,40.0,5.9,0,1,1,0,0,0
30029,1,3,60.0,3.52,1,0,0,0,1,0
30030,1,1,55.0,69.48,1,0,0,0,1,1
30031,0,1,27.0,54.45,0,1,0,0,1,0
30032,0,3,54.0,6.66,0,1,0,0,1,0
30033,1,2,36.0,74.12,1,0,0,0,1,0
30034,0,1,44.0,54.84,1,0,0,0,1,0
30035,1,1,31.0,24.58,1,0,0,1,0,0
30036,0,3,44.0,10.83,0,1,0,0,1,0
30037,0,3,36.0,13.78,0,1,0,0,1,0
30038,0,3,3.0,58.05,0,1,0,0,1,3
30039,0,2,49.0,36.01,1,0,0,0,1,0
30040,1,3,23.0,10.11,0,1,0,0,1,0
30041,0,2,8.0,24.72,1,0,0,0,1,3
30042,0,3,45.0,6.83,0,1,0,0,1,0
30043,0,3,30.0,11.23,0,1,0,0,1,0
30044,0,3,32.0,5.79,0,1,0,0,1,0
30045,0,1,27.0,9.78,0,1,0,0,1,0
30046,0,3,20.0,7.81,0,1,0,0,1,0
30047,0,3,23.0,6.22,0,1,0,0,1,0
30048,0,1,52.0,29.14,1,0,1,0,0,0
30049,0,2,33.0,24.7,0,1,0,0,1,0
30050,1,1,50.0,192.5,1,0,0,0,1,0
30051,1,3,74.0,10.94,1,0,0,0,1,0
30052,1,1,46.0,107.0,1,0,1,0,0,0
30053,0,3,21.0,10.07,0,1,0,0,1,0
30054,0,1,31.0,25.1,0,1,1,0,0,1
30055,0,2,25.0,31.29,1,0,0,0,1,0
30056,1,3,40.0,9.58,0,1,1,0,0,0
30057,0,2,41.0,23.02,0,1,0,0,1,0
30059,1,1,59.0,64.76,1,0,0,1,0,0
30060,0,3,26.0,7.2,0,1,1,0,0,0
30061,0,3,54.0,10.68,0,1,0,0,1,0
30062,0,3,1.0,69.23,1,0,0,0,1,3
30063,0,2,9.0,26.5,0,1,0,0,1,2
30064,1,1,63.0,179.36,1,0,0,1,0,0
30065,0,2,49.0,32.6,1,0,0,0,1,0
30066,0,3,67.0,10.69,0,1,0,0,1,4
30067,1,3,13.0,29.19,0,1,0,0,1,2
30068,0,3,48.0,12.5,0,1,0,0,1,2
30069,1,2,70.0,23.76,0,1,1,0,0,1
30070,0,3,8.0,30.01,0,1,0,0,1,0
30071,0,3,70.0,13.44,1,0,0,0,1,0
30072,1,3,38.0,57.76,1,0,0,0,1,1
30073,0,3,22.0,3.14,0,1,0,0,1,0
30074,0,1,43.0,29.38,0,1,1,0,0,0
30075,1,2,3.0,14.46,1,0,0,0,1,2
30076,0,3,52.0,18.2,0,1,0,0,1,0
30077,0,3,31.0,38.41,0,1,0,0,1,0
30078,0,3,36.0,29.56,0,1,0,0,1,2
30079,1,1,62.0,80.33,1,0,1,0,0,0
30080,0,3,25.0,6.77,1,0,0,0,1,0
30081,0,1,9.0,25.5,1,0,0,0,1,3
30082,0,3,26.0,10.51,1,0,0,0,1,0
30083,0,3,41.0,66.89,0,1,0,0,1,0
30084,0,1,39.0,66.93,0,1,0,0,1,2
30085,1,1,45.0,230.44,1,0,1,0,0,0
30086,1,2,55.0,29.91,1,0,1,0,0,0
30087,0,3,17.0,10.46,1,0,0,0,1,0
30088,0,3,20.0,10.1,0,1,0,0,1,0
30089,1,1,62.0,32.21,1,0,1,0,0,1
30090,1,3,12.0,35.08,1,0,0,0,1,1
30091,0,1,48.0,64.8,0,1,0,0,1,0
30092,1,2,27.0,29.37,1,0,0,1,0,1
30093,0,3,30.0,8.53,0,1,0,0,1,0
30094,0,2,71.0,10.85,0,1,0,0,1,0
30095,1,3,4.0,77.95,1,0,0,0,1,3
30096,0,3,7.0,8.87,0,1,0,0,1,0
30097,0,3,23.0,6.81,0,1,0,0,1,0
30098,0,3,51.0,14.45,1,0,0,0,1,0
30099,0,3,26.0,21.32,0,1,0,0,1,0
30100,1,2,60.0,29.91,1,0,1,0,0,1
30101,1,3,33.0,6.77,1,0,0,0,1,0
30102,0,2,47.0,13.72,1,0,1,0,0,0
30103,1,1,41.0,26.86,0,1,0,0,1,3
30104,0,1,19.0,26.28,1,0,0,0,1,5
30105,0,3,43.0,10.92,0,1,0,0,1,0
30106,0,3,61.0,10.47,0,1,0,0,1,0
30107,0,1,7.0,73.81,0,1,1,0,0,3
30109,1,3,29.0,8.93,1,0,1,0,0,0
30110,0,2,5.0,28.03,1,0,1,0,0,2
30111,0,3,17.0,12.76,0,1,1,0,0,3
30112,0,1,30.0,34.55,0,1,0,0,1,5
30113,0,3,61.0,8.49,0,1,0,0,1,0
30114,0,2,25.0,27.95,0,1,0,0,1,0
30115,0,3,24.0,10.87,0,1,0,0,1,0
30116,1,3,66.0,24.06,1,0,1,0,0,0
30117,0,3,34.0,29.71,0,1,0,0,1,1
30118,0,3,46.0,12.81,0,1,0,0,1,4
30119,1,1,49.0,77.68,0,1,0,0,1,2
30120,0,1,40.0,24.27,0,1,0,0,1,4
30121,1,2,43.0,32.35,1,0,0,0,1,3
30122,1,3,55.0,23.91,1,0,0,1,0,0
30123,0,2,48.0,117.07,1,0,0,0,1,2
30124,1,3,69.0,13.19,1,0,0,0,1,0
30125,0,2,34.0,12.66,1,0,0,0,1,0
30126,1,2,12.0,27.77,0,1,0,0,1,5
30127,0,3,19.0,29.06,0,1,0,0,1,2
30128,0,3,42.0,12.42,0,1,0,0,1,0
30129,0,3,33.0,18.45,0,1,0,0,1,1
30130,1,2,22.0,7.6,1,0,0,0,1,0
30131,0,3,28.0,10.73,0,1,0,0,1,0
30132,0,3,40.0,71.95,0,1,1,0,0,3
30133,0,1,53.0,62.74,0,1,0,0,1,0
30134,0,3,67.0,25.66,1,0,0,0,1,2
30135,0,3,23.0,7.08,1,0,0,0,1,0
30136,0,1,56.0,61.21,0,1,1,0,0,1
30137,0,3,34.0,6.2,0,1,0,0,1,0
30138,0,3,22.0,9.36,0,1,0,0,1,0
30139,0,3,48.0,9.65,0,1,0,0,1,0
30140,1,1,55.0,180.37,0,1,0,0,1,2
30141,1,2,33.0,52.8,1,0,0,0,1,0
30142,1,1,57.0,131.39,0,1,1,0,0,0
30143,1,1,45.0,81.08,1,0,0,0,1,1
30144,0,2,25.0,23.17,0,1,0,0,1,1
30145,0,2,52.0,20.96,0,1,0,0,1,0
30146,0,1,30.0,7.85,0,1,0,0,1,0
30147,0,3,17.0,13.32,1,0,0,0,1,1
30148,1,1,53.0,216.54,1,0,0,0,1,0
30149,1,3,23.0,34.33,1,0,0,0,1,2
30150,0,3,9.0,6.99,0,1,0,0,1,0
30151,1,2,59.0,55.33,0,1,0,0,1,0
30152,0,1,64.0,29.49,0,1,1,0,0,0
30153,1,1,36.0,31.91,1,0,1,0,0,0
30154,1,2,42.0,10.48,1,0,1,0,0,1
30155,0,2,38.0,8.53,0,1,0,0,1,0
30157,1,1,44.0,31.17,1,0,1,0,0,0
30158,0,2,20.0,10.02,1,0,0,0,1,0
30159,0,2,53.0,27.32,1,0,0,0,1,0
30160,0,1,49.0,28.21,0,1,0,0,1,0
30161,0,3,8.0,72.0,1,0,0,0,1,3
30162,1,1,44.0,68.86,1,0,0,0,1,1
30163,1,2,63.0,25.74,0,1,0,0,1,0
30164,0,1,24.0,14.39,1,0,0,0,1,3
30165,0,1,32.0,123.6,0,1,0,0,1,0
30166,0,2,49.0,40.15,0,1,0,0,1,0
30167,1,2,26.0,22.57,0,1,0,0,1,0
30168,0,1,3.0,74.74,0,1,0,0,1,4
30169,0,1,50.0,12.15,0,1,0,0,1,0
30170,0,3,18.0,9.67,0,1,0,0,1,0
30171,0,1,60.0,77.54,1,0,1,0,0,0
30172,0,3,47.0,86.03,1,0,0,0,1,0
30173,0,3,23.0,7.03,0,1,0,0,1,0
30174,1,2,13.0,36.04,1,0,1,0,0,11
30175,0,3,5.0,26.41,0,1,0,0,1,4
30176,0,1,41.0,26.83,1,0,1,0,0,2
30177,1,2,81.0,13.33,1,0,1,0,0,0
30178,1,3,44.0,11.9,1,0,1,0,0,2
30179,1,1,64.0,21.81,1,0,0,0,1,1
30180,0,3,61.0,8.21,0,1,0,0,1,0
30181,0,3,23.0,5.41,0,1,0,0,1,0
30182,1,2,28.0,30.73,1,0,1,0,0,2
30183,0,2,65.0,10.36,1,0,0,0,1,1
30184,0,1,35.0,9.79,0,1,0,0,1,0
30185,0,3,44.0,7.81,1,0,0,0,1,0
30186,1,2,22.0,11.0,1,0,0,1,0,0
30187,1,2,27.0,12.96,1,0,0,0,1,1
30188,1,1,41.0,229.28,1,0,0,0,1,2
30189,0,3,37.0,8.91,1,0,0,0,1,0
30190,1,1,63.0,10.51,1,0,1,0,0,0
30191,0,3,36.0,30.34,0,1,1,0,0,2
30192,1,2,29.0,173.55,0,1,0,0,1,0
30193,1,1,47.0,87.17,0,1,0,0,1,2
30194,1,2,39.0,32.88,1,0,0,0,1,1
30195,0,3,26.0,10.99,0,1,0,0,1,2
30196,1,3,6.0,35.46,0,1,0,0,1,1
30197,1,2,11.0,11.16,1,0,0,0,1,6
30198,1,2,39.0,24.43,0,1,0,0,1,0
30199,0,1,57.0,8.63,0,1,0,0,1,2
30200,0,3,40.0,29.51,0,1,0,0,1,2
30201,0,3,5.0,32.65,1,0,0,0,1,3
30202,0,3,49.0,8.37,0,1,0,0,1,0
30203,1,2,53.0,16.35,0,1,0,0,1,1
30204,0,1,38.0,10.73,0,1,0,0,1,1
30205,1,1,52.0,150.18,1,0,1,0,0,0
30206,1,3,51.0,18.2,0,1,0,0,1,0
30207,0,3,31.0,7.69,0,1,0,0,1,0
30208,1,2,67.0,10.42,1,0,0,0,1,0
30209,0,3,30.0,26.93,0,1,0,0,1,0
30210,0,2,33.0,11.51,1,0,0,1,0,3
30211,0,2,45.0,163.56,1,0,0,0,1,6
30212,1,2,27.0,14.74,1,0,0,0,1,0
30213,0,1,56.0,74.31,1,0,0,0,1,3
30214,1,3,24.0,8.78,1,0,0,0,1,0
30215,0,3,52.0,30.23,0,1,0,0,1,2
30216,1,2,75.0,29.13,1,0,1,0,0,2
30217,1,3,53.0,76.0,1,0,1,0,0,2
30218,0,3,57.0,9.99,0,1,0,0,1,0
30219,1,2,22.0,33.03,1,0,1,0,0,3
30220,0,2,36.0,8.17,0,1,0,0,1,0
30221,0,3,29.0,8.83,0,1,0,0,1,0
30222,1,1,58.0,29.84,1,0,1,0,0,0
30223,1,3,43.0,12.56,1,0,1,0,0,0
30224,1,1,55.0,68.55,0,1,0,0,1,1
30225,1,1,54.0,31.92,1,0,1,0,0,0
30226,0,1,50.0,10.79,1,0,0,0,1,0
30227,1,1,55.0,93.93,1,0,1,0,0,3
30228,1,2,72.0,11.64,1,0,1,0,0,0
30230,0,3,57.0,12.69,0,1,0,0,1,0
30231,0,1,47.0,56.48,1,0,0,0,1,0
30232,1,3,7.0,31.28,1,0,0,0,1,2
30233,0,1,39.0,100.12,0,1,0,0,1,0
30234,1,1,48.0,147.94,0,1,0,0,1,1
30235,0,3,35.0,11.71,0,1,0,0,1,0
30236,0,1,51.0,127.47,0,1,0,0,1,0
30237,0,2,28.0,20.75,0,1,0,0,1,1
30238,0,1,45.0,10.15,0,1,1,0,0,0
30239,1,3,28.0,10.09,1,0,1,0,0,0
30240,0,1,20.0,70.23,1,0,0,0,1,2
30241,1,3,54.0,7.33,1,0,1,0,0,0
30242,1,1,43.0,26.91,1,0,1,0,0,0
30243,1,1,46.0,24.13,0,1,0,0,1,0
30244,1,2,65.0,28.9,1,0,0,0,1,0
30245,0,2,10.0,75.81,0,1,0,0,1,9
30246,0,1,34.0,24.72,0,1,0,0,1,0
30247,0,3,54.0,9.52,1,0,0,0,1,0
30248,1,2,12.0,35.68,1,0,0,0,1,3
30249,0,1,47.0,27.32,1,0,1,0,0,0
30250,1,1,62.0,86.34,1,0,0,0,1,3
30251,1,3,66.0,7.27,1,0,0,0,1,0
30252,0,3,61.0,5.98,0,1,0,0,1,0
30253,1,3,37.0,37.71,1,0,0,0,1,1
30254,1,2,27.0,6.73,1,0,0,0,1,0
30255,1,2,19.0,28.26,0,1,0,0,1,1
